tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender
477,1/1/2015 18:59,1/1/2015 19:07,293,Lafayette St & E 8 St,40.73028666,-73.9907647,347,W Houston St & Hudson St,40.72873888,-74.00748842,19422,Subscriber,1987,1
234,1/1/2015 18:59,1/1/2015 19:03,334,W 20 St & 7 Ave,40.74238787,-73.99726235,383,Greenwich Ave & Charles St,40.735238,-74.000271,20745,Subscriber,1991,2
1074,1/1/2015 19:00,1/1/2015 19:18,497,E 17 St & Broadway,40.73704984,-73.99009296,225,W 14 St & The High Line,40.74195138,-74.00803013,16565,Customer,,0
482,1/1/2015 19:00,1/1/2015 19:08,538,E 48 St & Madison Ave,40.75666,-73.976684,485,W 37 St & 5 Ave,40.75038009,-73.98338988,17300,Subscriber,1982,2
464,1/1/2015 19:00,1/1/2015 19:08,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,361,Allen St & Hester St,40.71605866,-73.99190759,20359,Subscriber,1978,2
419,1/1/2015 19:00,1/1/2015 19:07,447,8 Ave & W 52 St,40.76370739,-73.9851615,495,W 47 St & 10 Ave,40.76269882,-73.99301222,14592,Subscriber,1976,1
357,1/1/2015 19:00,1/1/2015 19:06,428,E 3 St & 1 Ave,40.72467721,-73.98783413,297,E 15 St & 3 Ave,40.734232,-73.986923,21287,Subscriber,1982,1
314,1/1/2015 19:00,1/1/2015 19:05,515,W 43 St & 10 Ave,40.76009437,-73.99461843,450,W 49 St & 8 Ave,40.76227205,-73.98788205,21119,Subscriber,1959,1
108,1/1/2015 19:00,1/1/2015 19:02,116,W 17 St & 8 Ave,40.74177603,-74.00149746,470,W 20 St & 8 Ave,40.74345335,-74.00004031,21440,Subscriber,1983,1
1131,1/1/2015 19:01,1/1/2015 19:19,446,W 24 St & 7 Ave,40.74487634,-73.99529885,450,W 49 St & 8 Ave,40.76227205,-73.98788205,15667,Subscriber,1962,1
719,1/1/2015 19:01,1/1/2015 19:13,173,Broadway & W 49 St,40.76064679,-73.98442659,505,6 Ave & W 33 St,40.74901271,-73.98848395,21511,Subscriber,1983,1
509,1/1/2015 19:01,1/1/2015 19:10,511,E 14 St & Avenue B,40.72938685,-73.97772429,382,University Pl & E 14 St,40.73492695,-73.99200509,16288,Subscriber,1986,1
325,1/1/2015 19:01,1/1/2015 19:06,382,University Pl & E 14 St,40.73492695,-73.99200509,223,W 13 St & 7 Ave,40.73781509,-73.99994661,16786,Subscriber,1977,1
928,1/1/2015 19:02,1/1/2015 19:18,313,Washington Ave & Park Ave,40.69610226,-73.96751037,412,Forsyth St & Canal St,40.7158155,-73.99422366,18153,Subscriber,1990,1
889,1/1/2015 19:02,1/1/2015 19:17,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,457,Broadway & W 58 St,40.76695317,-73.98169333,17842,Customer,,0
419,1/1/2015 19:02,1/1/2015 19:09,412,Forsyth St & Canal St,40.7158155,-73.99422366,377,6 Ave & Canal St,40.72243797,-74.00566443,15733,Subscriber,1972,1
340,1/1/2015 19:02,1/1/2015 19:07,363,West Thames St,40.70834698,-74.01713445,147,Greenwich St & Warren St,40.71542197,-74.01121978,16808,Subscriber,1985,1
326,1/1/2015 19:02,1/1/2015 19:08,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,19073,Customer,,0
172,1/1/2015 19:03,1/1/2015 19:06,2012,E 27 St & 1 Ave,40.739445,-73.976806,501,FDR Drive & E 35 St,40.744219,-73.97121214,19426,Subscriber,1992,1
168,1/1/2015 19:03,1/1/2015 19:06,2012,E 27 St & 1 Ave,40.739445,-73.976806,501,FDR Drive & E 35 St,40.744219,-73.97121214,20039,Subscriber,1992,1
1192,1/1/2015 19:04,1/1/2015 19:24,311,Norfolk St & Broome St,40.7172274,-73.98802084,282,Kent Ave & S 11 St,40.70827295,-73.96834101,20925,Subscriber,1953,1
508,1/1/2015 19:04,1/1/2015 19:12,309,Murray St & West St,40.7149787,-74.013012,363,West Thames St,40.70834698,-74.01713445,21540,Subscriber,1954,2
450,1/1/2015 19:04,1/1/2015 19:11,499,Broadway & W 60 St,40.76915505,-73.98191841,72,W 52 St & 11 Ave,40.76727216,-73.99392888,21583,Subscriber,1980,2
406,1/1/2015 19:04,1/1/2015 19:11,435,W 21 St & 6 Ave,40.74173969,-73.99415556,388,W 26 St & 10 Ave,40.74971775,-74.00295035,17881,Subscriber,1967,1
386,1/1/2015 19:04,1/1/2015 19:11,168,W 18 St & 6 Ave,40.73971301,-73.99456405,491,E 24 St & Park Ave S,40.74096374,-73.98602213,21219,Subscriber,1988,1
159,1/1/2015 19:04,1/1/2015 19:07,229,Great Jones St,40.72743423,-73.99379025,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20756,Subscriber,1985,2
2872,1/1/2015 19:05,1/1/2015 19:53,382,University Pl & E 14 St,40.73492695,-73.99200509,472,E 32 St & Park Ave,40.7457121,-73.98194829,17781,Subscriber,1980,1
525,1/1/2015 19:05,1/1/2015 19:14,453,W 22 St & 8 Ave,40.74475148,-73.99915362,482,W 15 St & 7 Ave,40.73935542,-73.99931783,14581,Subscriber,1950,1
2321,1/1/2015 19:06,1/1/2015 19:45,508,W 46 St & 11 Ave,40.76341379,-73.99667444,495,W 47 St & 10 Ave,40.76269882,-73.99301222,18473,Subscriber,1968,1
922,1/1/2015 19:06,1/1/2015 19:21,127,Barrow St & Hudson St,40.73172428,-74.00674436,514,12 Ave & W 40 St,40.76087502,-74.00277668,14863,Subscriber,1957,1
712,1/1/2015 19:06,1/1/2015 19:17,261,Johnson St & Gold St,40.69474881,-73.98362464,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16107,Subscriber,1972,1
1007,1/1/2015 19:07,1/1/2015 19:24,348,W Broadway & Spring St,40.72490985,-74.00154702,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18196,Subscriber,1957,2
750,1/1/2015 19:07,1/1/2015 19:20,334,W 20 St & 7 Ave,40.74238787,-73.99726235,475,E 16 St & Irving Pl,40.73524276,-73.98758561,17145,Subscriber,1980,2
666,1/1/2015 19:07,1/1/2015 19:18,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,453,W 22 St & 8 Ave,40.74475148,-73.99915362,19287,Subscriber,1950,1
492,1/1/2015 19:07,1/1/2015 19:15,457,Broadway & W 58 St,40.76695317,-73.98169333,173,Broadway & W 49 St,40.76064679,-73.98442659,15176,Subscriber,1978,2
484,1/1/2015 19:07,1/1/2015 19:15,475,E 16 St & Irving Pl,40.73524276,-73.98758561,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17244,Customer,,0
454,1/1/2015 19:07,1/1/2015 19:15,457,Broadway & W 58 St,40.76695317,-73.98169333,173,Broadway & W 49 St,40.76064679,-73.98442659,21285,Subscriber,1980,1
425,1/1/2015 19:07,1/1/2015 19:14,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,383,Greenwich Ave & Charles St,40.735238,-74.000271,15456,Subscriber,1988,1
802,1/1/2015 19:08,1/1/2015 19:21,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,515,W 43 St & 10 Ave,40.76009437,-73.99461843,19560,Subscriber,1981,2
741,1/1/2015 19:08,1/1/2015 19:20,448,W 37 St & 10 Ave,40.75660359,-73.9979009,167,E 39 St & 3 Ave,40.7489006,-73.97604882,20557,Subscriber,1988,1
713,1/1/2015 19:08,1/1/2015 19:20,334,W 20 St & 7 Ave,40.74238787,-73.99726235,475,E 16 St & Irving Pl,40.73524276,-73.98758561,14766,Subscriber,1980,2
573,1/1/2015 19:08,1/1/2015 19:18,497,E 17 St & Broadway,40.73704984,-73.99009296,465,Broadway & W 41 St,40.75513557,-73.98658032,20119,Subscriber,1963,1
355,1/1/2015 19:08,1/1/2015 19:14,251,Mott St & Prince St,40.72317958,-73.99480012,410,Suffolk St & Stanton St,40.72066442,-73.98517977,18693,Subscriber,1971,1
309,1/1/2015 19:08,1/1/2015 19:13,268,Howard St & Centre St,40.71910537,-73.99973337,308,St James Pl & Oliver St,40.71307916,-73.99851193,20295,Subscriber,1986,2
251,1/1/2015 19:08,1/1/2015 19:12,461,E 20 St & 2 Ave,40.73587678,-73.98205027,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18805,Subscriber,1991,1
238,1/1/2015 19:08,1/1/2015 19:12,403,E 2 St & 2 Ave,40.72502876,-73.99069656,237,E 11 St & 2 Ave,40.73047309,-73.98672378,21378,Subscriber,1990,2
835,1/1/2015 19:09,1/1/2015 19:23,357,E 11 St & Broadway,40.73261787,-73.99158043,348,W Broadway & Spring St,40.72490985,-74.00154702,20121,Subscriber,1989,1
303,1/1/2015 19:09,1/1/2015 19:14,497,E 17 St & Broadway,40.73704984,-73.99009296,461,E 20 St & 2 Ave,40.73587678,-73.98205027,19520,Subscriber,1977,2
864,1/1/2015 19:10,1/1/2015 19:24,461,E 20 St & 2 Ave,40.73587678,-73.98205027,404,9 Ave & W 14 St,40.7405826,-74.00550867,17388,Subscriber,1987,1
797,1/1/2015 19:10,1/1/2015 19:23,383,Greenwich Ave & Charles St,40.735238,-74.000271,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18987,Subscriber,1978,1
316,1/1/2015 19:10,1/1/2015 19:15,442,W 27 St & 7 Ave,40.746647,-73.993915,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,21066,Subscriber,1978,2
431,1/1/2015 19:11,1/1/2015 19:18,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,237,E 11 St & 2 Ave,40.73047309,-73.98672378,21604,Subscriber,1962,1
372,1/1/2015 19:11,1/1/2015 19:17,470,W 20 St & 8 Ave,40.74345335,-74.00004031,497,E 17 St & Broadway,40.73704984,-73.99009296,21440,Subscriber,1978,1
361,1/1/2015 19:11,1/1/2015 19:17,173,Broadway & W 49 St,40.76064679,-73.98442659,480,W 53 St & 10 Ave,40.76669671,-73.99061728,20365,Subscriber,1965,2
303,1/1/2015 19:11,1/1/2015 19:16,463,9 Ave & W 16 St,40.74206539,-74.00443172,247,Perry St & Bleecker St,40.73535398,-74.00483091,16852,Subscriber,1980,1
226,1/1/2015 19:11,1/1/2015 19:15,453,W 22 St & 8 Ave,40.74475148,-73.99915362,116,W 17 St & 8 Ave,40.74177603,-74.00149746,14874,Subscriber,1983,1
133,1/1/2015 19:11,1/1/2015 19:14,497,E 17 St & Broadway,40.73704984,-73.99009296,402,Broadway & E 22 St,40.7403432,-73.98955109,21232,Subscriber,1984,1
2115,1/1/2015 19:12,1/1/2015 19:47,510,W 51 St & 6 Ave,40.7606597,-73.98042047,520,W 52 St & 5 Ave,40.75992262,-73.97648516,15482,Customer,,0
794,1/1/2015 19:12,1/1/2015 19:25,499,Broadway & W 60 St,40.76915505,-73.98191841,478,11 Ave & W 41 St,40.76030096,-73.99884222,17855,Subscriber,1957,1
436,1/1/2015 19:12,1/1/2015 19:19,503,E 20 St & Park Ave,40.73827428,-73.98751968,470,W 20 St & 8 Ave,40.74345335,-74.00004031,21202,Subscriber,1955,1
371,1/1/2015 19:12,1/1/2015 19:19,401,Allen St & Rivington St,40.72019576,-73.98997825,291,Madison St & Montgomery St,40.713126,-73.984844,16477,Subscriber,1990,1
216,1/1/2015 19:12,1/1/2015 19:16,294,Washington Square E,40.73049393,-73.9957214,483,E 12 St & 3 Ave,40.73223272,-73.98889957,15536,Subscriber,1962,1
128,1/1/2015 19:12,1/1/2015 19:14,116,W 17 St & 8 Ave,40.74177603,-74.00149746,482,W 15 St & 7 Ave,40.73935542,-73.99931783,17981,Subscriber,1971,1
1191,1/1/2015 19:13,1/1/2015 19:32,423,W 54 St & 9 Ave,40.76584941,-73.98690506,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,15717,Subscriber,1981,1
626,1/1/2015 19:13,1/1/2015 19:24,237,E 11 St & 2 Ave,40.73047309,-73.98672378,546,E 30 St & Park Ave S,40.74444921,-73.98303529,21644,Subscriber,1961,1
419,1/1/2015 19:13,1/1/2015 19:20,358,Christopher St & Greenwich St,40.73291553,-74.00711384,238,Bank St & Washington St,40.7361967,-74.00859207,18845,Subscriber,1974,1
394,1/1/2015 19:13,1/1/2015 19:20,2003,1 Ave & E 18 St,40.73416059,-73.98024289,237,E 11 St & 2 Ave,40.73047309,-73.98672378,18978,Subscriber,1971,1
794,1/1/2015 19:14,1/1/2015 19:27,335,Washington Pl & Broadway,40.72903917,-73.99404649,486,Broadway & W 29 St,40.7462009,-73.98855723,21620,Customer,,0
763,1/1/2015 19:14,1/1/2015 19:27,335,Washington Pl & Broadway,40.72903917,-73.99404649,486,Broadway & W 29 St,40.7462009,-73.98855723,21639,Customer,,0
652,1/1/2015 19:14,1/1/2015 19:25,498,Broadway & W 32 St,40.74854862,-73.98808416,352,W 56 St & 6 Ave,40.76340613,-73.97722479,20913,Subscriber,1986,2
431,1/1/2015 19:14,1/1/2015 19:21,497,E 17 St & Broadway,40.73704984,-73.99009296,463,9 Ave & W 16 St,40.74206539,-74.00443172,21157,Subscriber,1952,1
232,1/1/2015 19:14,1/1/2015 19:18,388,W 26 St & 10 Ave,40.74971775,-74.00295035,434,9 Ave & W 18 St,40.74317449,-74.00366443,17881,Subscriber,1970,1
2188,1/1/2015 19:15,1/1/2015 19:52,490,8 Ave & W 33 St,40.751551,-73.993934,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,14990,Subscriber,1981,2
1281,1/1/2015 19:15,1/1/2015 19:36,458,11 Ave & W 27 St,40.751396,-74.005226,363,West Thames St,40.70834698,-74.01713445,15271,Subscriber,1987,1
995,1/1/2015 19:15,1/1/2015 19:31,329,Greenwich St & N Moore St,40.72043411,-74.01020609,280,E 10 St & 5 Ave,40.73331967,-73.99510132,19724,Subscriber,1965,1
913,1/1/2015 19:15,1/1/2015 19:30,116,W 17 St & 8 Ave,40.74177603,-74.00149746,116,W 17 St & 8 Ave,40.74177603,-74.00149746,20340,Subscriber,1976,2
489,1/1/2015 19:15,1/1/2015 19:23,461,E 20 St & 2 Ave,40.73587678,-73.98205027,301,E 2 St & Avenue B,40.72217444,-73.98368779,20936,Subscriber,1987,1
376,1/1/2015 19:15,1/1/2015 19:21,527,E 33 St & 2 Ave,40.744023,-73.976056,441,E 52 St & 2 Ave,40.756014,-73.967416,16624,Subscriber,1991,1
244,1/1/2015 19:15,1/1/2015 19:19,285,Broadway & E 14 St,40.73454567,-73.99074142,293,Lafayette St & E 8 St,40.73028666,-73.9907647,18467,Subscriber,1979,1
1247,1/1/2015 19:16,1/1/2015 19:37,254,W 11 St & 6 Ave,40.73532427,-73.99800419,450,W 49 St & 8 Ave,40.76227205,-73.98788205,15802,Subscriber,1980,1
1131,1/1/2015 19:16,1/1/2015 19:35,279,Peck Slip & Front St,40.707873,-74.00167,483,E 12 St & 3 Ave,40.73223272,-73.98889957,18776,Subscriber,1987,1
1037,1/1/2015 19:16,1/1/2015 19:33,267,Broadway & W 36 St,40.75097711,-73.98765428,174,E 25 St & 1 Ave,40.7381765,-73.97738662,14811,Subscriber,1981,1
553,1/1/2015 19:16,1/1/2015 19:25,487,E 20 St & FDR Drive,40.73314259,-73.97573881,503,E 20 St & Park Ave,40.73827428,-73.98751968,19584,Subscriber,1987,2
545,1/1/2015 19:16,1/1/2015 19:25,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,313,Washington Ave & Park Ave,40.69610226,-73.96751037,18365,Subscriber,1985,1
1516,1/1/2015 19:17,1/1/2015 19:43,527,E 33 St & 2 Ave,40.744023,-73.976056,499,Broadway & W 60 St,40.76915505,-73.98191841,19006,Subscriber,1985,1
285,1/1/2015 19:17,1/1/2015 19:22,497,E 17 St & Broadway,40.73704984,-73.99009296,483,E 12 St & 3 Ave,40.73223272,-73.98889957,19050,Subscriber,1987,2
1667,1/1/2015 19:18,1/1/2015 19:46,497,E 17 St & Broadway,40.73704984,-73.99009296,314,Cadman Plaza West & Montague St,40.69383,-73.990539,15221,Subscriber,1985,1
1121,1/1/2015 19:18,1/1/2015 19:37,462,W 22 St & 10 Ave,40.74691959,-74.00451887,453,W 22 St & 8 Ave,40.74475148,-73.99915362,15141,Subscriber,1980,1
714,1/1/2015 19:18,1/1/2015 19:30,482,W 15 St & 7 Ave,40.73935542,-73.99931783,504,1 Ave & E 15 St,40.73221853,-73.98165557,17981,Subscriber,1991,2
404,1/1/2015 19:18,1/1/2015 19:25,507,E 25 St & 2 Ave,40.73912601,-73.97973776,237,E 11 St & 2 Ave,40.73047309,-73.98672378,14928,Subscriber,1985,2
360,1/1/2015 19:19,1/1/2015 19:25,285,Broadway & E 14 St,40.73454567,-73.99074142,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,20695,Subscriber,1969,2
169,1/1/2015 19:19,1/1/2015 19:22,311,Norfolk St & Broome St,40.7172274,-73.98802084,502,Henry St & Grand St,40.714215,-73.981346,18785,Subscriber,1965,1
1219,1/1/2015 19:20,1/1/2015 19:40,485,W 37 St & 5 Ave,40.75038009,-73.98338988,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,15236,Subscriber,1985,2
1004,1/1/2015 19:20,1/1/2015 19:37,307,Canal St & Rutgers St,40.71427487,-73.98990025,453,W 22 St & 8 Ave,40.74475148,-73.99915362,18330,Subscriber,1975,1
822,1/1/2015 19:20,1/1/2015 19:34,495,W 47 St & 10 Ave,40.76269882,-73.99301222,494,W 26 St & 8 Ave,40.74734825,-73.99723551,14592,Subscriber,1983,1
365,1/1/2015 19:20,1/1/2015 19:26,466,W 25 St & 6 Ave,40.74395411,-73.99144871,453,W 22 St & 8 Ave,40.74475148,-73.99915362,21061,Subscriber,1953,1
261,1/1/2015 19:20,1/1/2015 19:25,307,Canal St & Rutgers St,40.71427487,-73.98990025,263,Elizabeth St & Hester St,40.71729,-73.996375,16709,Subscriber,1982,2
596,1/1/2015 19:21,1/1/2015 19:31,330,Reade St & Broadway,40.71450451,-74.00562789,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,17935,Customer,,0
578,1/1/2015 19:21,1/1/2015 19:31,394,E 9 St & Avenue C,40.72521311,-73.97768752,401,Allen St & Rivington St,40.72019576,-73.98997825,16235,Customer,,0
306,1/1/2015 19:21,1/1/2015 19:26,515,W 43 St & 10 Ave,40.76009437,-73.99461843,450,W 49 St & 8 Ave,40.76227205,-73.98788205,15140,Subscriber,1980,2
1311,1/1/2015 19:22,1/1/2015 19:44,457,Broadway & W 58 St,40.76695317,-73.98169333,379,W 31 St & 7 Ave,40.749156,-73.9916,17842,Customer,,0
1308,1/1/2015 19:22,1/1/2015 19:44,442,W 27 St & 7 Ave,40.746647,-73.993915,251,Mott St & Prince St,40.72317958,-73.99480012,21259,Subscriber,1966,1
1086,1/1/2015 19:22,1/1/2015 19:40,308,St James Pl & Oliver St,40.71307916,-73.99851193,528,2 Ave & E 31 St,40.74290902,-73.97706058,18663,Subscriber,1970,1
1047,1/1/2015 19:22,1/1/2015 19:39,486,Broadway & W 29 St,40.7462009,-73.98855723,486,Broadway & W 29 St,40.7462009,-73.98855723,21380,Subscriber,1990,1
758,1/1/2015 19:22,1/1/2015 19:34,137,E 56 St & Madison Ave,40.761628,-73.972924,474,5 Ave & E 29 St,40.7451677,-73.98683077,17983,Subscriber,1991,1
598,1/1/2015 19:22,1/1/2015 19:32,515,W 43 St & 10 Ave,40.76009437,-73.99461843,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,19560,Subscriber,1972,1
498,1/1/2015 19:22,1/1/2015 19:30,250,Lafayette St & Jersey St,40.72456089,-73.99565293,223,W 13 St & 7 Ave,40.73781509,-73.99994661,20329,Subscriber,1966,1
373,1/1/2015 19:22,1/1/2015 19:28,491,E 24 St & Park Ave S,40.74096374,-73.98602213,494,W 26 St & 8 Ave,40.74734825,-73.99723551,15763,Subscriber,1981,1
255,1/1/2015 19:22,1/1/2015 19:26,167,E 39 St & 3 Ave,40.7489006,-73.97604882,164,E 47 St & 2 Ave,40.75323098,-73.97032517,14535,Subscriber,1988,1
251,1/1/2015 19:22,1/1/2015 19:26,432,E 7 St & Avenue A,40.72621788,-73.98379855,410,Suffolk St & Stanton St,40.72066442,-73.98517977,18788,Subscriber,1992,1
224,1/1/2015 19:22,1/1/2015 19:25,335,Washington Pl & Broadway,40.72903917,-73.99404649,439,E 4 St & 2 Ave,40.7262807,-73.98978041,17026,Subscriber,1987,2
219,1/1/2015 19:22,1/1/2015 19:25,545,E 23 St & 1 Ave,40.736502,-73.97809472,536,1 Ave & E 30 St,40.74144387,-73.97536082,19843,Subscriber,1976,1
157,1/1/2015 19:22,1/1/2015 19:25,406,Hicks St & Montague St,40.69512845,-73.99595065,233,Joralemon St & Adams St,40.69246277,-73.98963911,21107,Subscriber,1980,1
918,1/1/2015 19:23,1/1/2015 19:39,150,E 2 St & Avenue C,40.7208736,-73.98085795,432,E 7 St & Avenue A,40.72621788,-73.98379855,18378,Subscriber,1954,1
701,1/1/2015 19:23,1/1/2015 19:35,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,441,E 52 St & 2 Ave,40.756014,-73.967416,21444,Subscriber,1970,1
663,1/1/2015 19:23,1/1/2015 19:34,504,1 Ave & E 15 St,40.73221853,-73.98165557,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,16016,Subscriber,1966,2
563,1/1/2015 19:23,1/1/2015 19:33,504,1 Ave & E 15 St,40.73221853,-73.98165557,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,18094,Subscriber,1964,1
382,1/1/2015 19:23,1/1/2015 19:30,79,Franklin St & W Broadway,40.71911552,-74.00666661,309,Murray St & West St,40.7149787,-74.013012,19653,Subscriber,1992,1
230,1/1/2015 19:23,1/1/2015 19:27,348,W Broadway & Spring St,40.72490985,-74.00154702,268,Howard St & Centre St,40.71910537,-73.99973337,17007,Subscriber,1983,1
191,1/1/2015 19:23,1/1/2015 19:26,237,E 11 St & 2 Ave,40.73047309,-73.98672378,461,E 20 St & 2 Ave,40.73587678,-73.98205027,21378,Subscriber,1984,1
1010,1/1/2015 19:24,1/1/2015 19:41,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,412,Forsyth St & Canal St,40.7158155,-73.99422366,15772,Customer,,0
872,1/1/2015 19:24,1/1/2015 19:38,502,Henry St & Grand St,40.714215,-73.981346,363,West Thames St,40.70834698,-74.01713445,17442,Subscriber,1984,1
562,1/1/2015 19:24,1/1/2015 19:33,301,E 2 St & Avenue B,40.72217444,-73.98368779,382,University Pl & E 14 St,40.73492695,-73.99200509,21445,Subscriber,1989,1
400,1/1/2015 19:24,1/1/2015 19:31,497,E 17 St & Broadway,40.73704984,-73.99009296,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18381,Subscriber,1966,1
347,1/1/2015 19:24,1/1/2015 19:29,79,Franklin St & W Broadway,40.71911552,-74.00666661,309,Murray St & West St,40.7149787,-74.013012,20304,Subscriber,1991,1
287,1/1/2015 19:24,1/1/2015 19:29,531,Forsyth St & Broome St,40.71893904,-73.99266288,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21592,Subscriber,1988,1
1027,1/1/2015 19:25,1/1/2015 19:42,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,412,Forsyth St & Canal St,40.7158155,-73.99422366,20858,Subscriber,1985,1
984,1/1/2015 19:25,1/1/2015 19:41,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,412,Forsyth St & Canal St,40.7158155,-73.99422366,19408,Subscriber,1984,2
812,1/1/2015 19:25,1/1/2015 19:38,530,11 Ave & W 59 St,40.771522,-73.990541,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,14797,Customer,,0
451,1/1/2015 19:25,1/1/2015 19:33,428,E 3 St & 1 Ave,40.72467721,-73.98783413,285,Broadway & E 14 St,40.73454567,-73.99074142,20248,Subscriber,1983,1
369,1/1/2015 19:25,1/1/2015 19:32,251,Mott St & Prince St,40.72317958,-73.99480012,439,E 4 St & 2 Ave,40.7262807,-73.98978041,18501,Subscriber,1985,1
286,1/1/2015 19:25,1/1/2015 19:29,2003,1 Ave & E 18 St,40.73416059,-73.98024289,536,1 Ave & E 30 St,40.74144387,-73.97536082,20296,Subscriber,1981,2
798,1/1/2015 19:26,1/1/2015 19:39,224,Spruce St & Nassau St,40.71146364,-74.00552427,295,Pike St & E Broadway,40.71406667,-73.99293911,17698,Subscriber,1966,2
660,1/1/2015 19:26,1/1/2015 19:37,2004,6 Ave & Broome St,40.724399,-74.004704,247,Perry St & Bleecker St,40.73535398,-74.00483091,17670,Subscriber,1983,2
196,1/1/2015 19:26,1/1/2015 19:29,128,MacDougal St & Prince St,40.72710258,-74.00297088,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,17147,Subscriber,1980,1
348,1/1/2015 19:27,1/1/2015 19:33,375,Mercer St & Bleecker St,40.72679454,-73.99695094,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19985,Subscriber,1981,1
329,1/1/2015 19:27,1/1/2015 19:32,263,Elizabeth St & Hester St,40.71729,-73.996375,250,Lafayette St & Jersey St,40.72456089,-73.99565293,19839,Subscriber,1981,1
232,1/1/2015 19:27,1/1/2015 19:31,478,11 Ave & W 41 St,40.76030096,-73.99884222,448,W 37 St & 10 Ave,40.75660359,-73.9979009,17521,Subscriber,1988,2
223,1/1/2015 19:27,1/1/2015 19:31,478,11 Ave & W 41 St,40.76030096,-73.99884222,448,W 37 St & 10 Ave,40.75660359,-73.9979009,19385,Subscriber,1989,1
126,1/1/2015 19:27,1/1/2015 19:29,410,Suffolk St & Stanton St,40.72066442,-73.98517977,349,Rivington St & Ridge St,40.71850211,-73.98329859,14610,Subscriber,1966,1
997,1/1/2015 19:28,1/1/2015 19:44,432,E 7 St & Avenue A,40.72621788,-73.98379855,442,W 27 St & 7 Ave,40.746647,-73.993915,19140,Subscriber,1956,1
589,1/1/2015 19:28,1/1/2015 19:38,249,Harrison St & Hudson St,40.71870987,-74.0090009,316,Fulton St & William St,40.70955958,-74.00653609,15190,Subscriber,1947,1
366,1/1/2015 19:28,1/1/2015 19:34,496,E 16 St & 5 Ave,40.73726186,-73.99238967,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,16735,Subscriber,1966,2
339,1/1/2015 19:28,1/1/2015 19:33,375,Mercer St & Bleecker St,40.72679454,-73.99695094,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16896,Subscriber,1982,2
707,1/1/2015 19:29,1/1/2015 19:41,479,9 Ave & W 45 St,40.76019252,-73.9912551,116,W 17 St & 8 Ave,40.74177603,-74.00149746,18247,Subscriber,1974,1
558,1/1/2015 19:29,1/1/2015 19:38,249,Harrison St & Hudson St,40.71870987,-74.0090009,316,Fulton St & William St,40.70955958,-74.00653609,19330,Subscriber,1996,2
554,1/1/2015 19:29,1/1/2015 19:38,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,301,E 2 St & Avenue B,40.72217444,-73.98368779,16396,Subscriber,1988,2
488,1/1/2015 19:29,1/1/2015 19:37,403,E 2 St & 2 Ave,40.72502876,-73.99069656,504,1 Ave & E 15 St,40.73221853,-73.98165557,17715,Subscriber,1942,1
317,1/1/2015 19:29,1/1/2015 19:34,147,Greenwich St & Warren St,40.71542197,-74.01121978,363,West Thames St,40.70834698,-74.01713445,16808,Subscriber,1985,1
266,1/1/2015 19:29,1/1/2015 19:33,239,Willoughby St & Fleet St,40.69196566,-73.9813018,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,17203,Subscriber,1993,1
365,1/1/2015 19:30,1/1/2015 19:36,263,Elizabeth St & Hester St,40.71729,-73.996375,307,Canal St & Rutgers St,40.71427487,-73.98990025,15541,Subscriber,1982,2
